    10456	2021-05-26 06:08:20	1	0	15	0
   101437	2021-05-26 06:31:09	1	0	15	0
   101437	2021-05-26 06:31:12	1	0	15	0
   102526	2021-05-26 06:36:21	1	0	15	0
   108617	2021-05-26 06:47:08	1	0	15	0
   108533	2021-05-26 07:00:16	1	0	15	0
   108587	2021-05-26 07:01:09	1	0	15	0
   108630	2021-05-26 07:06:04	1	0	15	0
    10214	2021-05-26 07:12:48	1	0	15	0
    10214	2021-05-26 07:12:50	1	0	15	0
    10356	2021-05-26 07:13:31	1	0	15	0
   108472	2021-05-26 07:14:35	1	0	15	0
   101451	2021-05-26 07:16:07	1	0	15	0
   108523	2021-05-26 07:16:18	1	0	15	0
    10033	2021-05-26 07:18:43	1	0	15	0
    10080	2021-05-26 07:19:02	1	0	15	0
   108663	2021-05-26 07:19:46	1	0	15	0
   108593	2021-05-26 07:21:57	1	0	15	0
   108585	2021-05-26 07:23:09	1	0	15	0
   108667	2021-05-26 07:23:46	1	0	15	0
   108654	2021-05-26 07:23:55	1	0	15	0
   108657	2021-05-26 07:24:04	1	0	15	0
   108568	2021-05-26 07:27:28	1	0	15	0
   108670	2021-05-26 07:27:36	1	0	15	0
    10221	2021-05-26 07:31:28	1	0	15	0
   108538	2021-05-26 07:31:38	1	0	15	0
   108549	2021-05-26 07:31:53	1	0	15	0
   108662	2021-05-26 07:32:19	1	0	15	0
    10065	2021-05-26 07:35:28	1	0	15	0
    10284	2021-05-26 07:36:35	1	0	15	0
   108668	2021-05-26 07:39:00	1	0	15	0
   108658	2021-05-26 07:39:29	1	0	15	0
   101432	2021-05-26 07:39:46	1	0	15	0
   108669	2021-05-26 07:40:35	1	0	15	0
   108469	2021-05-26 07:40:46	1	0	15	0
   108673	2021-05-26 07:41:39	1	0	15	0
    10159	2021-05-26 07:42:01	1	0	15	0
    10127	2021-05-26 07:42:12	1	0	15	0
    10025	2021-05-26 07:42:21	1	0	15	0
    10278	2021-05-26 07:43:21	1	0	15	0
    10278	2021-05-26 07:43:23	1	0	15	0
   108556	2021-05-26 07:44:18	1	0	15	0
    10348	2021-05-26 07:44:30	1	0	15	0
   108672	2021-05-26 07:45:50	1	0	15	0
   108598	2021-05-26 07:46:33	1	0	15	0
   108638	2021-05-26 07:47:33	1	0	15	0
   108579	2021-05-26 07:50:42	1	0	15	0
   108635	2021-05-26 07:51:35	1	0	15	0
    19980	2021-05-26 07:51:47	1	0	15	0
    19980	2021-05-26 07:51:49	1	0	15	0
    10228	2021-05-26 07:53:01	1	0	15	0
    10309	2021-05-26 07:53:11	1	0	15	0
    10138	2021-05-26 07:54:25	1	0	15	0
    10129	2021-05-26 07:55:24	1	0	15	0
    10063	2021-05-26 07:56:30	1	0	15	0
    10149	2021-05-26 07:56:40	1	0	15	0
   108610	2021-05-26 07:56:47	1	0	15	0
   108671	2021-05-26 07:56:53	1	0	15	0
    10076	2021-05-26 07:57:06	1	0	15	0
   108619	2021-05-26 07:57:28	1	0	15	0
   102542	2021-05-26 07:58:32	1	0	15	0
   500001	2021-05-26 07:59:18	1	0	15	0
   102579	2021-05-26 07:59:51	1	0	15	0
   102579	2021-05-26 07:59:54	1	0	15	0
   102579	2021-05-26 08:00:01	1	0	15	0
    10032	2021-05-26 08:01:20	1	0	15	0
   108666	2021-05-26 08:01:59	1	0	15	0
   108613	2021-05-26 08:05:44	1	0	15	0
   108591	2021-05-26 08:05:56	1	0	15	0
   108611	2021-05-26 08:19:43	1	0	15	0
    10458	2021-05-26 08:29:52	1	0	15	0
   108505	2021-05-26 08:32:41	1	0	15	0
   102544	2021-05-26 08:33:49	1	0	15	0
   108515	2021-05-26 09:22:24	1	0	15	0
    10550	2021-05-26 09:30:01	1	0	15	0
    10284	2021-05-26 16:01:29	1	1	15	0
   101437	2021-05-26 16:01:45	1	1	15	0
    10456	2021-05-26 16:01:53	1	1	15	0
    10214	2021-05-26 16:02:01	1	1	15	0
   108630	2021-05-26 16:02:07	1	1	15	0
   108538	2021-05-26 16:02:13	1	1	15	0
   108472	2021-05-26 16:02:28	1	1	15	0
    10356	2021-05-26 16:03:06	1	1	15	0
   102526	2021-05-26 16:03:14	1	1	15	0
   108549	2021-05-26 16:04:07	1	1	15	0
    10278	2021-05-26 16:04:20	1	1	15	0
    10278	2021-05-26 16:04:22	1	1	15	0
    10138	2021-05-26 16:04:28	1	1	15	0
    10348	2021-05-26 16:04:37	1	1	15	0
    10309	2021-05-26 16:04:50	1	1	15	0
   108469	2021-05-26 16:06:04	1	1	15	0
    10228	2021-05-26 16:10:07	1	1	15	0
   102544	2021-05-26 16:22:37	1	1	15	0
   102542	2021-05-26 16:43:50	1	1	15	0
   108657	2021-05-26 17:00:12	1	1	15	0
   108613	2021-05-26 17:00:26	1	1	15	0
   108654	2021-05-26 17:00:32	1	1	15	0
   108619	2021-05-26 17:00:39	1	1	15	0
   108619	2021-05-26 17:00:41	1	1	15	0
    10159	2021-05-26 17:00:46	1	1	15	0
   101432	2021-05-26 17:00:56	1	1	15	0
    10080	2021-05-26 17:01:04	1	1	15	0
    10065	2021-05-26 17:01:34	1	1	15	0
   108515	2021-05-26 17:01:41	1	1	15	0
   108617	2021-05-26 17:01:56	1	1	15	0
    19980	2021-05-26 17:02:07	1	1	15	0
   108670	2021-05-26 17:02:26	1	1	15	0
    10550	2021-05-26 17:02:35	1	1	15	0
   108611	2021-05-26 17:02:43	1	1	15	0
   108669	2021-05-26 17:03:02	1	1	15	0
   108673	2021-05-26 17:03:24	1	1	15	0
   108579	2021-05-26 17:03:32	1	1	15	0
   108505	2021-05-26 17:03:40	1	1	15	0
   108635	2021-05-26 17:03:52	1	1	15	0
    10033	2021-05-26 17:04:02	1	1	15	0
    10221	2021-05-26 17:04:14	1	1	15	0
   500001	2021-05-26 17:04:23	1	1	15	0
   108591	2021-05-26 17:04:34	1	1	15	0
    10025	2021-05-26 17:04:57	1	1	15	0
   108668	2021-05-26 17:08:53	1	1	15	0
    10032	2021-05-26 17:09:31	1	1	15	0
   108556	2021-05-26 17:09:53	1	1	15	0
   108667	2021-05-26 17:11:33	1	1	15	0
   108672	2021-05-26 17:13:11	1	1	15	0
   108585	2021-05-26 17:13:58	1	1	15	0
   108585	2021-05-26 17:14:01	1	1	15	0
   108666	2021-05-26 17:17:20	1	1	15	0
   108638	2021-05-26 17:17:36	1	1	15	0
   102579	2021-05-26 17:18:49	1	1	15	0
   108568	2021-05-26 17:19:08	1	1	15	0
   108671	2021-05-26 17:19:44	1	1	15	0
    10063	2021-05-26 17:20:56	1	1	15	0
    10076	2021-05-26 17:21:13	1	1	15	0
    10149	2021-05-26 17:23:34	1	1	15	0
    10458	2021-05-26 18:08:42	1	1	15	0
    10129	2021-05-26 18:22:38	1	1	15	0
   108523	2021-05-26 18:44:43	1	1	15	0
   108593	2021-05-26 19:00:38	1	1	15	0
   108587	2021-05-26 19:01:31	1	1	15	0
   108587	2021-05-26 19:01:33	1	1	15	0
   108610	2021-05-26 20:32:54	1	1	15	0
   108663	2021-05-26 20:33:04	1	1	15	0
   108598	2021-05-26 20:33:14	1	1	15	0
   108658	2021-05-26 20:33:23	1	1	15	0
    10127	2021-05-26 21:52:25	1	1	15	0
   108662	2021-05-26 21:52:34	1	1	15	0
    10214	2021-05-27 02:56:30	1	1	15	0
    10214	2021-05-27 02:56:32	1	1	15	0
    10214	2021-05-27 02:57:23	1	0	15	0
    10356	2021-05-27 02:57:37	1	0	15	0
    10348	2021-05-27 02:58:17	1	0	15	0
    10348	2021-05-27 02:58:19	1	0	15	0
    10456	2021-05-27 06:08:02	1	0	15	0
   101437	2021-05-27 06:25:24	1	0	15	0
   102526	2021-05-27 06:31:29	1	0	15	0
   108587	2021-05-27 07:05:32	1	0	15	0
   108587	2021-05-27 07:05:34	1	0	15	0
   108585	2021-05-27 07:06:16	1	0	15	0
   108617	2021-05-27 07:08:31	1	0	15	0
   108657	2021-05-27 07:14:49	1	0	15	0
   108654	2021-05-27 07:14:55	1	0	15	0
   108630	2021-05-27 07:16:38	1	0	15	0
   108523	2021-05-27 07:16:48	1	0	15	0
   108472	2021-05-27 07:17:36	1	0	15	0
   101451	2021-05-27 07:17:53	1	0	15	0
   101432	2021-05-27 07:21:39	1	0	15	0
   108593	2021-05-27 07:23:35	1	0	15	0
   108670	2021-05-27 07:24:55	1	0	15	0
   108662	2021-05-27 07:26:28	1	0	15	0
   108667	2021-05-27 07:27:01	1	0	15	0
    10550	2021-05-27 07:28:07	1	0	15	0
   108556	2021-05-27 07:28:39	1	0	15	0
    10080	2021-05-27 07:29:49	1	0	15	0
   108638	2021-05-27 07:31:11	1	0	15	0
    10033	2021-05-27 07:38:02	1	0	15	0
   108673	2021-05-27 07:39:11	1	0	15	0
   108663	2021-05-27 07:39:20	1	0	15	0
    10025	2021-05-27 07:39:47	1	0	15	0
   108668	2021-05-27 07:40:29	1	0	15	0
    10138	2021-05-27 07:41:05	1	0	15	0
   108658	2021-05-27 07:41:43	1	0	15	0
   108672	2021-05-27 07:42:29	1	0	15	0
   108672	2021-05-27 07:42:31	1	0	15	0
   108549	2021-05-27 07:43:20	1	0	15	0
   108568	2021-05-27 07:43:29	1	0	15	0
   108469	2021-05-27 07:43:39	1	0	15	0
    10228	2021-05-27 07:43:49	1	0	15	0
   108669	2021-05-27 07:45:10	1	0	15	0
    10278	2021-05-27 07:45:22	1	0	15	0
    10065	2021-05-27 07:45:48	1	0	15	0
    10065	2021-05-27 07:45:50	1	0	15	0
    10065	2021-05-27 07:45:57	1	0	15	0
    10159	2021-05-27 07:47:06	1	0	15	0
   102542	2021-05-27 07:48:14	1	0	15	0
    10032	2021-05-27 07:48:36	1	0	15	0
   108579	2021-05-27 07:49:40	1	0	15	0
    10221	2021-05-27 07:51:10	1	0	15	0
   108591	2021-05-27 07:52:25	1	0	15	0
    19980	2021-05-27 07:53:21	1	0	15	0
    10309	2021-05-27 07:55:19	1	0	15	0
   108505	2021-05-27 07:55:46	1	0	15	0
   108619	2021-05-27 07:56:20	1	0	15	0
    10284	2021-05-27 07:59:33	1	0	15	0
    10063	2021-05-27 08:00:06	1	0	15	0
    10149	2021-05-27 08:00:16	1	0	15	0
    10127	2021-05-27 08:00:24	1	0	15	0
   108610	2021-05-27 08:00:30	1	0	15	0
   108671	2021-05-27 08:00:36	1	0	15	0
    10076	2021-05-27 08:00:48	1	0	15	0
   108666	2021-05-27 08:01:16	1	0	15	0
    10129	2021-05-27 08:01:26	1	0	15	0
   102579	2021-05-27 08:05:18	1	0	15	0
   102544	2021-05-27 08:10:03	1	0	15	0
   108635	2021-05-27 08:10:12	1	0	15	0
   108611	2021-05-27 08:14:15	1	0	15	0
   500001	2021-05-27 08:25:41	1	0	15	0
    10458	2021-05-27 08:30:48	1	0	15	0
   108613	2021-05-27 08:36:48	1	0	15	0
   108515	2021-05-27 09:27:40	1	0	15	0
   108593	2021-05-27 16:00:47	1	1	15	0
   101437	2021-05-27 16:01:14	1	1	15	0
   108472	2021-05-27 16:02:31	1	1	15	0
   102526	2021-05-27 16:04:23	1	1	15	0
    10138	2021-05-27 16:04:46	1	1	15	0
    10456	2021-05-27 16:05:00	1	1	15	0
   108587	2021-05-27 16:06:07	1	1	15	0
   108469	2021-05-27 16:07:02	1	1	15	0
   108619	2021-05-27 16:07:57	1	1	15	0
    10284	2021-05-27 16:08:07	1	1	15	0
    10550	2021-05-27 16:08:19	1	1	15	0
    10278	2021-05-27 16:08:54	1	1	15	0
    10309	2021-05-27 16:11:03	1	1	15	0
   108549	2021-05-27 16:12:01	1	1	15	0
    10228	2021-05-27 16:12:52	1	1	15	0
   102544	2021-05-27 16:33:28	1	1	15	0
   108654	2021-05-27 17:00:12	1	1	15	0
   108657	2021-05-27 17:00:19	1	1	15	0
   108630	2021-05-27 17:00:41	1	1	15	0
   108613	2021-05-27 17:00:53	1	1	15	0
   101451	2021-05-27 17:00:58	1	1	15	0
    10025	2021-05-27 17:01:08	1	1	15	0
   108617	2021-05-27 17:02:08	1	1	15	0
    10080	2021-05-27 17:02:23	1	1	15	0
   108556	2021-05-27 17:02:44	1	1	15	0
    19980	2021-05-27 17:03:04	1	1	15	0
   101432	2021-05-27 17:03:29	1	1	15	0
   108669	2021-05-27 17:03:40	1	1	15	0
   108670	2021-05-27 17:03:52	1	1	15	0
    10221	2021-05-27 17:04:15	1	1	15	0
   108611	2021-05-27 17:04:26	1	1	15	0
    10065	2021-05-27 17:04:35	1	1	15	0
    10065	2021-05-27 17:04:38	1	1	15	0
    10065	2021-05-27 17:04:46	1	1	15	0
   108638	2021-05-27 17:04:54	1	1	15	0
   108579	2021-05-27 17:05:02	1	1	15	0
   108635	2021-05-27 17:05:10	1	1	15	0
   108673	2021-05-27 17:06:41	1	1	15	0
    10033	2021-05-27 17:07:03	1	1	15	0
   500001	2021-05-27 17:07:19	1	1	15	0
   108505	2021-05-27 17:11:11	1	1	15	0
   108591	2021-05-27 17:14:14	1	1	15	0
   108515	2021-05-27 17:16:00	1	1	15	0
   102542	2021-05-27 17:17:06	1	1	15	0
   108568	2021-05-27 17:17:34	1	1	15	0
   108585	2021-05-27 17:17:49	1	1	15	0
    10458	2021-05-27 17:21:47	1	1	15	0
   108668	2021-05-27 17:22:56	1	1	15	0
   108668	2021-05-27 17:22:58	1	1	15	0
    10159	2021-05-27 17:24:59	1	1	15	0
   102579	2021-05-27 17:25:32	1	1	15	0
   108666	2021-05-27 17:26:59	1	1	15	0
    10063	2021-05-27 17:27:11	1	1	15	0
   108671	2021-05-27 17:28:16	1	1	15	0
    10076	2021-05-27 17:30:10	1	1	15	0
   108667	2021-05-27 17:30:37	1	1	15	0
    10149	2021-05-27 17:30:53	1	1	15	0
   108672	2021-05-27 17:34:11	1	1	15	0
   108672	2021-05-27 17:34:13	1	1	15	0
    10032	2021-05-27 17:44:04	1	1	15	0
    10129	2021-05-27 18:21:17	1	1	15	0
   108523	2021-05-27 18:36:04	1	1	15	0
   108658	2021-05-27 20:32:39	1	1	15	0
   108610	2021-05-27 20:32:47	1	1	15	0
   108663	2021-05-27 20:33:22	1	1	15	0
    10356	2021-05-27 21:43:08	1	1	15	0
    10214	2021-05-27 21:43:14	1	1	15	0
    10214	2021-05-27 21:43:17	1	1	15	0
    10348	2021-05-27 21:43:25	1	1	15	0
    10348	2021-05-27 21:43:28	1	1	15	0
    10127	2021-05-27 21:52:46	1	1	15	0
   108662	2021-05-27 21:52:55	1	1	15	0
    10456	2021-05-28 05:59:06	1	0	15	0
   101437	2021-05-28 06:14:27	1	0	15	0
   108657	2021-05-28 06:27:03	1	0	15	0
   108654	2021-05-28 06:27:15	1	0	15	0
   108587	2021-05-28 06:30:40	1	0	15	0
   108587	2021-05-28 06:30:43	1	0	15	0
   102526	2021-05-28 06:32:19	1	0	15	0
    10127	2021-05-28 06:52:06	1	0	15	0
   108617	2021-05-28 06:58:13	1	0	15	0
   108533	2021-05-28 07:05:15	1	0	15	0
   108585	2021-05-28 07:11:36	1	0	15	0
   108630	2021-05-28 07:13:54	1	0	15	0
   108593	2021-05-28 07:19:42	1	0	15	0
    10080	2021-05-28 07:21:49	1	0	15	0
   108523	2021-05-28 07:23:04	1	0	15	0
    10214	2021-05-28 07:25:06	1	0	15	0
    10356	2021-05-28 07:25:45	1	0	15	0
   108472	2021-05-28 07:25:51	1	0	15	0
   108663	2021-05-28 07:26:14	1	0	15	0
   108667	2021-05-28 07:28:58	1	0	15	0
   108568	2021-05-28 07:30:43	1	0	15	0
    10033	2021-05-28 07:35:08	1	0	15	0
   108662	2021-05-28 07:35:30	1	0	15	0
   108672	2021-05-28 07:36:35	1	0	15	0
   108672	2021-05-28 07:36:37	1	0	15	0
   108638	2021-05-28 07:38:49	1	0	15	0
   108673	2021-05-28 07:39:39	1	0	15	0
    10550	2021-05-28 07:40:08	1	0	15	0
    10221	2021-05-28 07:41:54	1	0	15	0
   108556	2021-05-28 07:42:43	1	0	15	0
   108658	2021-05-28 07:43:28	1	0	15	0
   108549	2021-05-28 07:43:40	1	0	15	0
   108668	2021-05-28 07:44:04	1	0	15	0
   108669	2021-05-28 07:44:48	1	0	15	0
    10159	2021-05-28 07:45:03	1	0	15	0
    10032	2021-05-28 07:45:17	1	0	15	0
    10228	2021-05-28 07:45:36	1	0	15	0
    10025	2021-05-28 07:45:50	1	0	15	0
    10025	2021-05-28 07:45:53	1	0	15	0
   108579	2021-05-28 07:46:30	1	0	15	0
   108579	2021-05-28 07:46:32	1	0	15	0
    10284	2021-05-28 07:47:51	1	0	15	0
    10129	2021-05-28 07:49:11	1	0	15	0
    10348	2021-05-28 07:49:26	1	0	15	0
   108591	2021-05-28 07:50:38	1	0	15	0
   102542	2021-05-28 07:51:00	1	0	15	0
    19980	2021-05-28 07:51:23	1	0	15	0
   108469	2021-05-28 07:51:36	1	0	15	0
   108598	2021-05-28 07:52:13	1	0	15	0
   101432	2021-05-28 07:52:55	1	0	15	0
    10065	2021-05-28 07:54:02	1	0	15	0
    10065	2021-05-28 07:54:05	1	0	15	0
    10065	2021-05-28 07:54:11	1	0	15	0
    10065	2021-05-28 07:54:13	1	0	15	0
    10065	2021-05-28 07:54:22	1	0	15	0
   108619	2021-05-28 07:54:45	1	0	15	0
    10309	2021-05-28 07:58:42	1	0	15	0
    10063	2021-05-28 07:59:30	1	0	15	0
    10149	2021-05-28 07:59:37	1	0	15	0
   108610	2021-05-28 07:59:45	1	0	15	0
   108671	2021-05-28 08:00:05	1	0	15	0
    10076	2021-05-28 08:00:20	1	0	15	0
   108611	2021-05-28 08:01:18	1	0	15	0
   108666	2021-05-28 08:02:12	1	0	15	0
   108505	2021-05-28 08:02:38	1	0	15	0
